Date,Close,High,Low,Open,Volume,sma_5,sma_10,sma_20,ema_10,ema_20,dist_sma10,sma_cross,retorno_1,retorno_5,retorno_10,retorno_20,mom_10,mom_20,risk_5,risk_10,risk_20,range,range_roll_14,rsi_14,macd,macd_signal,macd_hist,day,month,roll_max_20,roll_min_20,dist_resistance,dist_support,vol_sma_10,vol_ratio
2024-03-25,56.993804931640625,57.286320493518666,56.72959279887076,57.06929154130966,13144700,57.00701370239258,56.88688430786133,,56.97067841423122,56.931188632253615,0.0018795303184591106,,-0.0014877518279444724,0.004490313031051407,0.010675878294757357,,0.010675878294757357,,0.004108291662906941,,,0.5567276946479041,,,0.03399674730738411,0.02557843273298199,0.008418314574402123,0,3,,,,,16130130.0,0.8149159368213399
2024-03-26,57.12590789794922,57.286319189576716,56.97493108247636,57.0881627941882,13277400,57.05796890258789,56.9470874786377,,56.97540287261158,56.94012352890346,0.003140115275932276,,0.0023178478163905503,0.005146882582332202,0.008665168766972764,,0.008665168766972764,,0.003980292136261578,,,0.31138810710035614,,,0.03867483389205972,0.028390990460094495,0.010283843431965228,1,3,,,,,16189410.0,0.820128713770298
2024-03-27,57.58827590942383,57.965719768136786,57.276887785621334,57.36181247385318,12551200,57.11647186279297,56.996162796020506,,57.00547350121927,56.96543259067468,0.010388648715219606,,0.00809384092941845,0.00460905453858218,0.0065144256043834226,,0.0065144256043834226,,0.004005372524560687,,,0.6888319825154525,,,0.06774951483838265,0.036720621653355955,0.031028893185026697,2,3,,,,,16053580.0,0.7818318406237114
2024-03-28,57.72981262207031,57.80529922670278,57.55996326218343,57.692067519968546,13683500,57.16931381225586,57.03343544006348,,57.11985969337193,57.04694037763277,0.012209981331716468,,0.0024577348498693308,0.011741287997732774,0.011239518350458333,,0.011239518350458333,,0.0037854470785771994,,,0.2453359645193487,,,0.09683530201232315,0.04929665763696154,0.047538644375361615,3,3,,,,,16022270.0,0.8540300469284315
2024-04-01,57.258018493652344,57.84305326836171,57.210838908519136,57.72982154412768,11668700,57.303305053710936,57.097599792480466,,57.23786933238657,57.13322965552926,0.0028095524462483645,,-0.008172452100383198,0.0031411807046053397,0.013360153108745498,,0.013360153108745498,,0.0034572354631920293,,,0.6322143598425711,0.4945052282558703,61.01271080469098,0.08953780309651904,0.05763838517441444,0.0318994179221046,0,4,,,,,13504150.0,0.8640825227800343
2024-04-02,56.75790023803711,57.30518982599349,56.720155135537745,57.04098130764014,13017300,57.33916397094727,57.17308883666992,,57.24172274600092,57.148522284481054,-0.0072619585032200895,,-0.008734466696060705,-0.004139128698048222,0.00033259834947307887,,0.00033259834947307887,,0.0033884031201600823,,,0.5850346904557426,0.49218888267599425,51.46485860484291,0.05254310618514069,0.05658981474277724,-0.004046708557636551,1,4,,,,,13220210.0,0.9846515297412068
2024-04-03,56.45594787597656,56.98436492446532,56.408764697014774,56.6635387452095,13672900,57.29198303222656,57.17497596740723,,57.15005846081401,57.101924886735915,-0.012575922932447803,,-0.005320005863398536,-0.011727778981989845,-0.00664125790102954,,-0.00664125790102954,,0.005668927543381771,,,0.5756002274505434,0.4978695950378769,40.289474694980505,0.004991250513690204,0.046032369361535104,-0.0410411188478449,2,4,,,,,13084440.0,1.044974030222157
2024-04-04,55.955833435058594,56.75790067122162,55.833163650784975,56.70128301704046,14320700,57.15799102783203,57.1372314453125,,57.01955043509366,57.02667603036419,-0.02067650077488714,,-0.008858489844447037,-0.028346784976386097,-0.02386838231575361,,-0.02386838231575361,,0.008958429862996149,,,0.9247370204366447,0.5115690141430775,36.78401434086105,-0.06301920395512894,0.023821947304197635,-0.08684115125932658,3,4,,,,,12990630.0,1.1023868742316578
2024-04-05,56.15399932861328,56.314414242822316,55.58783708927117,55.9086633181175,10157800,56.831502532958986,57.00040817260742,,56.82078140741409,56.90453087060491,-0.014849171631035718,,0.003541469787679441,-0.027296352125255163,-0.015875558459112482,,-0.015875558459112482,,0.015279677066798695,,,0.7265771535511476,0.5506616384190001,45.52064494344987,-0.10180726113430438,-0.0016712906619176925,-0.10013597047238669,4,4,,,,,12699700.0,0.7998456656456452
2024-04-08,55.92753219604492,56.116254129943016,55.738810262146835,56.050201993014404,10284500,56.51633987426758,56.90982246398926,,56.69681008497,56.82050377219654,-0.017260469729384553,,-0.004032965332408045,-0.023236680776071883,-0.020168490684759455,,-0.020168490684759455,,0.013949112384430605,,,0.3774438677961811,0.5479655670546825,39.56315452452112,-0.14523662801031634,-0.030719258398281206,-0.11451736961203512,0,4,,,,,12577870.0,0.8176662662279066
2024-04-09,56.35215377807617,56.37102633079708,55.79542607130923,56.12568674499666,10779100,56.25024261474609,56.79470329284668,56.84079380035401,56.554367207904704,56.722173498847006,-0.007792091323879591,-0.5905511856079144,0.007592353271422825,-0.007148722173640598,-0.0112582613905855,-0.0007025749242445256,-0.0112582613905855,-0.0007025749242445256,0.010581341795569963,0.014079848480991962,,0.5756002594878495,0.5344854325266181,44.295287905793245,-0.14895795850616622,-0.05458714077878549,-0.09437081772738073,1,4,57.965719768136786,55.58783708927117,-0.027836555752518644,0.01374971088688981,12341310.0,0.8734161932566316
2024-04-10,55.59726333618164,56.040759304406755,55.38023438991032,55.97470717291423,11861900,56.16909332275391,56.73053817749023,56.838812828063965,56.51704935353948,56.682025789314416,-0.0199764514442462,-0.6697195053100558,-0.013395946583823815,-0.015209815300263774,-0.02675921693005523,-0.018325921293853353,-0.02675921693005523,-0.018325921293853353,0.009565038391310723,0.013661300274769026,,0.6605249144964347,0.5560538064684662,30.73679757336653,-0.20069940673590736,-0.08402682046492273,-0.11667258627098463,2,4,57.965719768136786,55.58783708927117,-0.04085960532240407,0.00016957391048211257,12199760.0,0.9723060125772967
2024-04-11,55.719932556152344,56.02188618263782,55.47459658447209,55.814295314161036,11109000,55.99735641479492,56.577673721313474,56.786918258666994,56.34776764435101,56.56586804445169,-0.015160417683239058,-0.7895618438720717,0.0022063895344803797,-0.004215840680490079,-0.032443120127611746,-0.026140042815673614,-0.032443120127611746,-0.026140042815673614,0.008960694485591246,0.014636565611216968,,0.5472895981657331,0.5594237748173241,34.56517887817844,-0.23011412615177562,-0.11341777517658065,-0.11669635097519497,3,4,57.965719768136786,55.38023438991032,-0.038743367993489986,0.006133924314049244,12055540.0,0.9214850599807226
2024-04-12,54.99335861206055,55.68219058621466,54.8518198664398,55.625576527794905,12250900,55.95017623901367,56.390839385986325,56.712137413024905,56.23247464393276,56.4763444391267,-0.024782053062914033,-0.7619611740112333,-0.013039749166235737,-0.020668887887408727,-0.04740105477085177,-0.03669430144532149,-0.04740105477085177,-0.03669430144532149,0.009951628355690138,0.015693808925224564,,0.8303707197748622,0.5533574677802561,29.34584162697054,-0.30019351006875183,-0.150950163849305,-0.14924334621944682,4,4,57.965719768136786,55.38023438991032,-0.05127791335923548,-0.006985809686646194,11912280.0,1.0284261283314362
2024-04-15,54.86125564575195,55.49347357649932,54.766896479764085,55.30475164495213,12425000,55.718048095703125,56.11719398498535,56.60739688873291,56.00534141882013,56.32104768006334,-0.02238063327915918,-0.8893487930297823,-0.002402162181809775,-0.01906532450878229,-0.04185899042535146,-0.029058079837666284,-0.04185899042535146,-0.029058079837666284,0.008274625401318085,0.017252412172238562,,0.7265770967352339,0.5884054685886265,29.074099919444137,-0.36034190398582666,-0.19298732377667016,-0.1673545802091565,0,4,57.965719768136786,54.8518198664398,-0.05355689767681149,0.0001720230857449323,11987910.0,1.0364609010244488
2024-04-16,54.785762786865234,55.08771640308706,54.66309300540917,54.96504662163099,11236800,55.50479278564453,55.87751770019531,56.525303268432616,55.79593833750838,56.16961546224301,-0.0195383574336242,-1.020510482788083,-0.0013760687391879411,-0.027796470697103004,-0.03474648362432231,-0.0344254418979526,-0.03474648362432231,-0.0344254418979526,0.007272202413879183,0.015136954361918416,,0.42462339767788393,0.6005375687377216,26.77905889180893,-0.4082423066008971,-0.23616882843128245,-0.17207347816961466,1,4,57.965719768136786,54.766896479764085,-0.05485926844333855,0.0003444837723847183,11809860.0,0.9514761394292566
2024-04-17,55.21038818359375,55.2575713655645,54.82350984860488,54.99335922489964,13805100,55.191514587402345,55.680303955078124,56.427639961242676,55.611268925754445,56.027270409525066,-0.008439533158143164,-1.2361253738403306,0.007750652270380076,-0.006958528700388711,-0.022062506064358,-0.02855724117267111,-0.022062506064358,-0.02855724117267111,0.00866262260261879,0.013170396363379506,,0.43406151695962336,0.6086258037789735,26.226473307893826,-0.4106947584506173,-0.2711586145468653,-0.13953614390375202,2,4,57.965719768136786,54.66309300540917,-0.04753381128647027,0.010012151674813285,11823080.0,1.1676399043227315
2024-04-18,55.58783721923828,55.65388936066358,55.23870395748008,55.31419057643538,11125900,55.114139556884766,55.555747985839844,56.34648971557617,55.538056783634566,55.943880451750324,0.0005776042004981274,-1.2323501586914034,0.006836558264893489,-0.002370701665529551,-0.006576547845496772,-0.0302879586029563,-0.006576547845496772,-0.0302879586029563,0.009882189606399245,0.01142583370821288,,0.41518540318350006,0.5904279133821285,29.549742137607808,-0.38083082087185005,-0.2931355654172119,-0.08769525545463813,3,4,57.965719768136786,54.66309300540917,-0.04102222069198913,0.01691715859798859,11503600.0,0.9671667999582739
2024-04-19,56.77677536010742,56.95606281667847,55.67275798880177,55.76711715573386,21207900,55.087720489501955,55.51894836425781,56.259678268432616,55.54714073821305,55.907781517821356,0.022655814508536043,-1.1719577789306612,0.021388458345302563,0.03242967501998972,0.011090501815367748,-0.004961124553655605,0.011090501815367748,-0.004961124553655605,0.010438934296803355,0.01322722664141633,,1.283304827876698,0.6025600161438537,45.958780123003606,-0.267394731416168,-0.2879794198682238,0.0205846884520558,4,4,57.965719768136786,54.66309300540917,-0.020511164405188964,0.03866744888528517,12608610.0,1.682017288186406
2024-04-22,57.13534927368164,57.21083949031976,56.35215807370523,56.74847091234041,15624500,55.44440383911133,55.58122596740723,56.24552421569824,55.77137647858562,55.995349458663966,0.02796129950760262,-0.8011203765869084,0.006315503325082572,0.04145172401109232,0.021596108932590008,0.0009920573259964982,0.021596108932590008,0.0009920573259964982,0.023070192867605522,0.01754529661973466,,0.8586814166145302,0.6490664781462913,53.24679658617003,-0.1496927612199741,-0.2602878075829736,0.1105950463629995,0,4,57.965719768136786,54.66309300540917,-0.014325199407108746,0.0452271566123752,13142610.0,1.1888430075913383
2024-04-23,57.22026824951172,57.25801335405885,56.739030765035224,57.11647101179273,13689100,55.89922256469727,55.7020076751709,56.24835548400879,56.01997547265771,56.10959457569205,0.02725683754874031,-0.349132919311522,0.0014862773556054698,0.04443682699312812,0.01540516933663838,0.003973472522894594,0.01540516933663838,0.003973472522894594,0.0288375541180508,0.022595841327273852,,0.5189825890236293,0.668612672871919,56.82965025246839,-0.04981894988804214,-0.21815230706545455,0.1683333571774124,1,4,57.965719768136786,54.66309300540917,-0.012860213270996734,0.046780654066711946,13433610.0,1.01901871499917
2024-04-24,58.078956604003906,58.17331937678336,56.465390984978285,56.91832149560451,19548300,56.38612365722656,55.78881912231445,56.25967864990234,56.23864516645506,56.22034955213998,0.04105011573499051,0.1264450073242216,0.015006716689055732,0.051957041324744324,0.04463696806111006,0.01668330081960767,0.04463696806111006,0.01668330081960767,0.024611389394706848,0.025055656162454837,,1.7079283918050763,0.6645685558414252,67.82885228776786,0.0920015273086463,-0.15607235538562872,0.24807388269427502,2,4,57.965719768136786,54.66309300540917,0.001953513840940335,0.062489394777875296,14202250.0,1.3764227499163866
2024-04-25,58.25823974609375,59.06030345751136,57.90910291209513,58.38090594223995,19048500,56.95983734130859,56.03698844909668,56.30733108520508,56.5737922878852,56.404860771970725,0.03963901984159679,0.6525062561035142,0.0030868864141662122,0.048039331271756636,0.04555474268357029,0.011633684566692892,0.04555474268357029,0.011633684566692892,0.021279841239723412,0.03118947041724058,,1.1512005454162306,0.720510796653456,67.72650189500538,0.21506384193568095,-0.08179803898048055,0.2968618809161615,3,4,58.17331937678336,54.66309300540917,0.0014597820825792418,0.0657691788558108,14996200.0,1.2702217895200116
2024-04-26,58.25823974609375,58.437523601703056,57.89023035894076,58.07895229091298,10994300,57.493917846679686,56.29081916809082,56.34082927703857,56.88046351572333,56.58811340330061,0.034951002793688124,1.1530885696411133,0.0,0.02609278840846674,0.05936864407690834,0.009153452956495833,0.05936864407690834,0.009153452956495833,0.007409783004336795,0.0343351703013283,,0.5472932427622936,0.7508410389295334,70.4131876244675,0.3087983830815446,-0.003639123289520007,0.3124375063710646,4,4,59.06030345751136,54.66309300540917,-0.013580419748344563,0.0657691788558108,14870540.0,0.739334281068475
2024-04-29,58.541316986083984,58.55075146225366,58.060075911292586,58.428081674620586,13409300,57.79021072387695,56.61730728149414,56.36725063323975,57.13124129772775,56.7526485722637,0.03398271300724187,1.4229600906372042,0.004859007776822022,0.024607668112216707,0.06707942239045317,0.022412555065521644,0.06707942239045317,0.022412555065521644,0.009926127620662098,0.03504698682395946,,0.49067555096107185,0.7629731371413985,69.66096335168055,0.39973100763589997,0.07706764144876811,0.3226633661871319,0,4,59.06030345751136,54.66309300540917,-0.008787399336692148,0.07094775958416855,14968970.0,0.8958064582933896
2024-04-30,58.28654479980469,59.28676848564434,58.0034637112301,58.63567802239431,19349200,58.07140426635742,56.985313415527344,56.43141555786133,57.38784726106687,56.928286273976475,0.02283450430094125,1.639988708496091,-0.004352006401561859,0.018634595448651536,0.0638994847358183,0.026932718711520254,0.0638994847358183,0.026932718711520254,0.012775809885584969,0.034321988437117264,,1.2833047744142405,0.756907086532343,76.53634964817427,0.4470989294518759,0.15109792324936652,0.29600100620250935,1,4,59.06030345751136,54.66309300540917,-0.013101162920087672,0.0662869880787198,15780210.0,1.2261687265251857
2024-05-01,58.43752670288086,59.0414340375831,57.758129151555,58.314856900653325,16729800,58.28465957641602,57.33539161682129,56.50784778594971,57.551365981977554,57.06126685267062,0.01922259628791334,1.7768117904663114,0.0025903388782908543,0.006173838509561547,0.05845165421687937,0.03509955817688981,0.05845165421687937,0.03509955817688981,0.015052444216344163,0.03079018370157335,,1.2833048860280982,0.8013913622407577,76.666723852035,0.49041869000414806,0.2189796997170581,0.27143899028708995,2,5,59.28676848564434,54.66309300540917,-0.014324305480895139,0.06904903271935581,16072680.0,1.0408842831438192
2024-05-02,58.494140625,58.88101896152831,58.239366559544074,58.67342447865947,10991300,58.3563735961914,57.65810546875,56.60692672729492,57.71258224158932,57.195651436345386,0.014499872124711377,1.7494468688964844,0.0009687939465163886,0.004049227713270653,0.05228308117653979,0.04536269114617553,0.05228308117653979,0.04536269114617553,0.0152207103629802,0.0257836873811119,,0.6416524019842385,0.8539638828023551,89.55222823040478,0.5229727388431584,0.2797909375422431,0.24318180130091532,3,5,59.28676848564434,54.66309300540917,-0.013369388834816753,0.07008472095078355,16059220.0,0.6844230292629405
2024-05-03,58.66398239135742,58.814962804627335,58.16387237089994,58.494136625571116,11628700,58.40355377197265,57.94873580932617,56.733842086791995,57.85475312503135,57.32213770927921,0.012342746947658911,1.6697116851806584,0.0029035688795953085,0.006964553804440721,0.03323906684168598,0.04469820658820245,0.03323906684168598,0.04469820658820245,0.01027415175750802,0.02067666604991873,,0.651090433727397,0.8404840029601678,92.60035731148567,0.5553720892253153,0.33491632715525155,0.2204557620700638,4,5,59.28676848564434,54.66309300540917,-0.010504638896581375,0.07319178564506656,15101300.0,0.77004628740572
2024-05-06,58.83383560180664,58.86214623093058,58.40921576023304,58.78665601936195,9310700,58.48470230102539,58.13745651245117,56.8593412399292,58.00194447128345,57.45256393790447,0.011978148531598176,1.6253610610961928,0.002895357654311592,0.004996789118908884,0.029727416559390374,0.05196552201828153,0.029727416559390374,0.05196552201828153,0.009020100443892853,0.01774585025934693,,0.4529304706975381,0.835092098459608,94.40996931037898,0.587331549119888,0.3854060827878475,0.20192546633204056,0,5,59.28676848564434,54.66309300540917,-0.007639695928904788,0.07629905969617834,14469920.0,0.6434520716078597
2024-05-07,59.08860778808594,59.277329711436685,58.73947456960839,59.220712054560074,9807000,58.54320602416992,58.30730514526367,57.00465641021729,58.15324681681116,57.58655965804685,0.013399738521198579,1.5385496139526325,0.004330368463542289,0.01376068852658996,0.03265170883902946,0.04855988327946359,0.03265170883902946,0.04855988327946359,0.005958090267068739,0.016648020743912514,0.02874989611655797,0.5378551418282953,0.8371140322467261,94.19357557063401,0.6251364626891132,0.43335725781164247,0.1917792048774707,1,5,59.28676848564434,54.66309300540917,-0.003342410163684084,0.08095983120162709,14081710.0,0.6964353050872373
2024-05-08,59.30563735961914,59.41887267455527,58.956504137494406,59.30563735961914,10484400,58.70361862182617,58.49413909912109,57.141479110717775,58.3233579022978,57.73201419737661,0.013873155037343654,1.5621395111083984,0.0036729511771804724,0.014855362738948497,0.021120915859061284,0.06670065756679366,0.021120915859061284,0.06670065756679366,0.0038383582947225494,0.013636256558252948,0.03047556195288389,0.46236853706086123,0.8445278625944884,93.97323310991762,0.6642473492417409,0.4795392048232217,0.18470814441851918,2,5,59.28676848564434,54.66309300540917,0.0003182645041510668,0.08493014388612385,13175320.0,0.7957605583773297
2024-05-09,59.33394241333008,59.58871644864169,59.21127263346056,59.26789028560903,9113700,58.87724075317383,58.61680717468262,57.32689781188965,58.50199322076412,57.8841565491776,0.012234293766808957,1.5503429412841783,0.00047727425201249396,0.01435702412851847,0.01846438670177042,0.06486026977034975,0.01846438670177042,0.06486026977034975,0.0050398519477170625,0.016199511527668714,0.03282422552137889,0.377443815181131,0.8478980864428713,91.69233215181569,0.68943782148569,0.521521785342089,0.16791603614360096,3,5,59.41887267455527,54.66309300540917,-0.0014293482424407866,0.08544795310903286,12181840.0,0.7481382122897691
2024-05-10,59.69252014160156,59.78688291109067,59.24902772350335,59.3716939244818,8371700,59.04520111083984,58.72437744140625,57.507598304748534,58.6532837719701,58.02412374320447,0.01648621479489165,1.5376028060913072,0.006043382820807297,0.017532695673174503,0.02461935687996797,0.08544961879288548,0.02461935687996797,0.08544961879288548,0.004638893744144628,0.018453342736074553,0.033884372423292765,0.5378551875873185,0.783193728393188,91.69234248575125,0.7289738541090856,0.5630144581714756,0.16595939593761,4,5,59.58871644864169,54.66309300540917,0.0017420024989016625,0.0920077306217324,11919580.0,0.702348572684608
2024-05-13,59.99448013305664,60.032221642997236,59.61703623707655,59.67365390134509,10137600,59.25090866088867,58.86780548095703,57.74255638122558,58.842263496329295,58.184986364245574,0.019139063243389876,1.508352279663086,0.005058590100380567,0.019727500669943776,0.02482286394954336,0.09356738971580869,0.02482286394954336,0.09356738971580869,0.00475417536323688,0.018431802963426756,0.0352005040301893,0.4151854059206883,0.7602775691769585,92.24144000579965,0.7749748656902113,0.6054083861912125,0.16956647949899883,0,5,59.78688291109067,54.66309300540917,0.0034722870947241358,0.09753175011739468,11592410.0,0.8745032309933828
2024-05-14,59.541542053222656,60.1643219204191,59.258460949873644,59.99447613806691,10852200,59.48303756713867,59.0131217956543,57.99921760559082,59.0517825182514,58.35924771610577,0.008954284089530473,1.4838199615478516,-0.007549662549445446,0.007665339937625637,0.021531508819547795,0.08680684587451992,0.021531508819547795,0.08680684587451992,0.002512797951434183,0.016292657870294075,0.036783798467256386,0.9058609705454543,0.7528634846696056,75.40970097931371,0.7669653815309587,0.6377209111863283,0.12924447034463038,1,5,60.032221642997236,54.66309300540917,-0.008173603713895194,0.0892457557667059,10742710.0,1.0101920278961267
2024-05-15,59.56984329223633,59.81517924990987,59.44717351361408,59.50379116518688,9838900,59.57362442016601,59.1386215209961,58.23700656890869,59.14083843121186,58.472986075346654,0.007291711577807725,1.3366178512573228,0.0004753192147488594,0.004454988503286517,0.01937653171244924,0.07896077626090725,0.01937653171244924,0.07896077626090725,0.004551009525279426,0.013475930071461325,0.036201421395087086,0.36800573629578537,0.6955729545796326,74.04825714251582,0.7541185037904725,0.6610010786635111,0.09311742512696142,2,5,60.1643219204191,54.82350984860488,-0.00988091628405785,0.0865747825474592,10053620.0,0.9786425188141187
2024-05-16,59.7491340637207,60.136012395483135,59.513232554119924,59.67364745242557,10228000,59.62646560668945,59.25185317993164,58.45497932434082,59.218845567856675,58.57840371650229,0.00839266380882564,1.1714862823486314,0.003009757313021888,0.0069975402527331365,0.021455028235500384,0.07485984439492177,0.021455028235500384,0.07485984439492177,0.006496213757364819,0.010095370407923738,0.034596687152801904,0.6227798413632115,0.6396304682138866,75.64922201254821,0.7494038937047875,0.6786820359702901,0.07072185773449746,3,5,60.1643219204191,55.23870395748008,-0.006900898131081301,0.08165343831586869,9977290.0,1.025128065837517
2024-05-17,59.47549057006836,59.79631678394582,59.39056587817222,59.768009753170965,11539000,59.709503936767575,59.37735252380371,58.663044166564944,59.31526798168911,58.69082333091158,0.0016527858197332712,1.046459770202631,-0.004579873799685719,-0.003635791737697902,0.013833158705408577,0.047532026833935204,0.013833158705408577,0.047532026833935204,0.006863715926982755,0.005395914644020541,0.031538938300761404,0.4057509057736013,0.6450223681139521,66.12378161354314,0.715778514255895,0.6861014639944302,0.029677050261464832,4,5,60.1643219204191,55.67275798880177,-0.011449166688222157,0.06830508705948213,9968320.0,1.1575671728034413
2024-05-20,59.04142761230469,59.456612959836356,58.93763037552896,59.38112635099935,11000900,59.666098022460936,59.458503341674806,58.79797992706299,59.344400924634755,58.76611189868991,-0.007014568243896346,0.8681180953979464,-0.007298182051181268,-0.015885670125622586,0.0035284459762754405,0.03336075411900996,0.0035284459762754405,0.03336075411900996,0.008396730337402243,0.005473073456981165,0.02943538775800423,0.5189825843073947,0.6389563220291328,62.26984098644431,0.6473180109462717,0.6783446626760306,-0.031026651729758825,0,5,60.1643219204191,56.35215807370523,-0.018663790636578526,0.0477225652135993,10137340.0,1.085186054724415
2024-05-21,59.36225509643555,59.42830723045091,58.91875911127123,59.2773304099056,9796200,59.475487518310544,59.47926254272461,58.89328384399414,59.28931244931475,58.792509568266276,-0.0019671973270518617,0.5822036743164034,0.005433938458222487,-0.0030111238406765883,0.004631134809115922,0.03743405811352707,0.004631134809115922,0.03743405811352707,0.009913511586757236,0.007617779198854137,0.02767892361473805,0.5095481191796836,0.5843618798786439,64.24404501955912,0.6114225717719393,0.6649600916704277,-0.05353751989848843,1,5,60.1643219204191,56.465390984978285,-0.013331270068072332,0.05130335699309918,10136260.0,0.9664511368098293
2024-05-22,59.44718551635742,59.46605807069217,59.12635929181009,59.17353887786111,7419400,59.439630126953126,59.50662727355957,59.00038318634033,59.30257522519533,58.84710247256019,-0.0009989098681209008,0.43924694061279723,0.0014307141766076725,-0.00205905822644481,0.0023867571961153633,0.023558083553091747,0.0023867571961153633,0.023558083553091747,0.008928876237282739,0.007657702815634912,0.02586594138213207,0.3396987788820809,0.5290935393894713,64.55326314775783,0.5829803047424278,0.6485639845164686,-0.06558367977404078,2,5,60.1643219204191,56.465390984978285,-0.011919629128543163,0.05280747160986454,9829760.0,0.7547895370792369
2024-05-23,58.588497161865234,59.333946771842655,58.55075205766027,58.965941004772375,9834300,59.41509857177734,59.5207820892334,59.068794631958006,59.32886877815862,58.90456888296692,-0.01566318342340478,0.34630393981933594,-0.014444558594887802,-0.01942516690899121,-0.012563555043619834,0.005668853319476197,-0.012563555043619834,0.005668853319476197,0.008153759212903212,0.008831185485685403,0.025454864367429476,0.7831947141823861,0.507525423453603,49.0476683761221,0.4866183988365549,0.6161746306950175,-0.12955623185846266,3,5,60.1643219204191,57.758129151555,-0.026192013942054393,0.014376643123799493,9901820.0,0.9931810515642578
2024-05-24,58.503570556640625,58.899883339068886,58.47526352920179,58.711165023381795,8203100,59.18297119140625,59.446237564086914,59.08530750274658,59.1942525200479,58.87431647302341,-0.01585747132322768,0.09766368865967223,-0.001449544011855708,-0.016341521593381536,-0.01991789896188889,0.0042110920552371756,-0.01991789896188889,0.0042110920552371756,0.00819635996359159,0.012392801055378985,0.025951304490479783,0.4246198098670959,0.5169614434861022,45.74209085636785,0.3989035234235274,0.5727201552055713,-0.17381663178204387,4,5,60.1643219204191,57.758129151555,-0.027603591476941913,0.012906259534993136,9884960.0,0.8298566711448504
2024-05-28,58.33372116088867,58.62624030935714,57.93740837867766,58.305414133465355,12347000,58.9885871887207,59.32734260559082,59.09757404327392,59.068671510578056,58.83884786162017,-0.0167481198560967,-0.10898685455322266,-0.0029032312752178546,-0.011986608048558112,-0.02768186287279617,-0.0035461420392141063,-0.02768186287279617,-0.0035461420392141063,0.008163244081723326,0.015186386420853178,0.026372300483402087,0.688831930679477,0.5149392534267848,40.04981888861165,0.31227276541967797,0.5206304336349098,-0.20835766821523183,1,5,60.1643219204191,57.758129151555,-0.03042668314207564,0.009965558403447261,10105900.0,1.2217615452359514
